id,latitude,longitude
8319,38.889241,-76.916223
8320,38.887799,-76.917292
8321,38.946297,-77.09623
8322,38.909654,-77.024571
8323,38.909654,-77.024981
8324,38.890778,-76.923458
8325,38.861417,-76.959556
8326,38.845995,-77.000341
8327,38.907254,-77.042066
8328,38.954132,-77.026128
8329,38.832817,-77.008832
8330,38.893548,-77.012178
8331,38.949252,-77.08621
8332,38.974871,-77.036366
8333,38.97586,-77.035261
8334,38.899109,-76.981684
8335,38.871904,-76.970406
8336,38.872278,-76.970405
8337,38.92344,-77.040754
8338,38.923436,-77.040247
8339,38.894799,-77.00204
8340,38.905094,-76.928592
8341,38.943933,-77.055201
8342,38.942059,-77.057046
8343,38.968275,-77.025566
8344,38.870338,-76.95341
8345,38.870091,-76.952358
8346,38.953323,-77.083781
8347,38.9537,-77.083782
8348,38.895738,-77.000102
8349,38.895804,-77.000099
8350,38.916295,-77.0338
8351,38.916441,-77.033802
8352,38.921535,-76.96115
8353,38.922072,-76.960571
8354,38.892768,-76.942163
8355,38.892283,-76.94098
8356,38.926707,-77.086216
8357,38.927112,-77.086218
8358,38.906816,-76.975112
8359,38.910773,-76.975722
8360,38.910066,-77.034559
8361,38.881777,-76.941888
8362,38.881773,-76.940534
8363,38.898136,-76.998452
8364,38.898919,-76.99845
8365,38.961689,-77.02364
8366,38.961688,-77.022937
8367,38.949478,-77.027102
8368,38.888721,-76.973795
8369,38.88783,-76.97256
8370,38.859967,-76.954994
8371,38.860068,-76.954486
8372,38.948289,-77.025863
8373,38.929395,-76.973064
8374,38.929814,-76.972163
8375,38.855353,-76.973418
8376,38.854898,-76.973906
8377,38.845101,-77.010538
8378,38.84445,-77.010543
8379,38.935075,-76.962969
8380,38.901125,-77.051425
8381,38.966427,-77.008607
8382,38.928008,-77.02011
8383,38.931876,-77.032737
8384,38.931974,-77.033052
8385,38.980388,-77.029682
8386,38.896121,-76.974603
8387,38.897175,-76.974301
8388,38.88201,-76.998971
8389,38.882013,-76.999514
8390,38.964007,-77.067174
8391,38.964452,-77.067186
8392,38.871216,-77.00977
8393,38.870755,-77.009768
8394,38.920387,-77.040535
8395,38.869482,-76.96838
8396,38.83268,-76.990495
8397,38.832346,-76.990076
8398,38.88772,-76.927808
8399,38.887481,-76.925552
8400,38.900587,-76.944295
8401,38.901935,-76.942611
8402,38.921304,-76.963707
8403,38.921298,-76.961364
8404,38.937464,-77.020326
8405,38.902416,-77.03551
8406,38.901898,-77.035513
8407,38.901331,-77.052367
8408,38.901201,-77.05237
8409,38.823755,-77.005634
8410,38.821973,-77.00219
8411,38.946512,-77.07889
8412,38.946286,-77.079092
8413,38.898501,-76.981862
8414,38.898801,-76.981776
8415,38.875966,-76.961713
8416,38.917008,-77.028832
8417,38.889809,-76.98457
8418,38.970745,-77.025492
8419,38.970744,-77.026319
8420,38.896622,-76.990779
8421,38.89648,-76.991268
8422,38.907625,-76.986784
8423,38.933295,-77.036458
8424,38.933716,-77.036458
8425,38.950328,-77.023756
8426,38.92944,-76.993746
8427,38.929482,-76.992949
8428,38.921732,-77.076546
8429,38.8977,-76.983655
8430,38.863311,-76.962315
8431,38.926364,-76.966425
8432,38.888688,-77.001319
8433,38.930991,-76.982565
8434,38.94287,-76.978316
8435,38.863395,-76.952221
8436,38.863059,-76.952223
8437,38.940884,-77.022756
8438,38.911132,-76.987733
8439,38.911564,-76.987691
8440,38.944244,-77.01773
8441,38.943713,-77.017723
8442,38.895787,-76.954804
8443,38.896103,-76.954805
8444,38.899714,-76.929591
8445,38.899753,-76.927812
8446,38.959812,-77.06443
8447,38.890945,-77.000581
8448,38.96614,-77.027605
8449,38.888656,-77.028192
8450,38.945594,-77.051164
8451,38.949065,-77.051771
8452,38.902641,-77.036544
8453,38.903747,-77.036541
8454,38.831644,-77.014962
8455,38.866199,-76.981918
8456,38.894088,-76.99951
8457,38.894054,-76.998457
8458,38.965795,-77.070476
8459,38.897353,-77.033648
8460,38.898322,-77.033646
8461,38.933496,-77.07705
8462,38.933496,-77.078341
8463,38.916289,-77.01269
8464,38.916288,-77.013903
8465,38.899755,-76.925146
8466,38.954406,-76.995996
8467,38.910814,-77.065141
8468,38.876668,-77.031957
8469,38.875177,-77.033966
8470,38.878771,-76.96312
8471,38.878382,-76.963117
8472,38.877534,-77.000584
8473,38.906983,-77.010128
8474,38.907652,-77.027038
8475,38.919153,-77.036498
8476,38.920371,-77.036497
8477,38.94866,-77.02646
8478,38.948698,-77.025399
8479,38.963098,-77.077149
8480,38.958736,-77.008578
8481,38.872474,-76.964769
8482,38.902936,-77.024045
8483,38.9032,-77.024883
8484,38.902531,-77.031957
8485,38.939658,-76.97947
8486,38.935011,-77.045461
8487,38.872501,-76.938255
8488,38.937415,-76.971154
8489,38.962707,-77.014902
8490,38.825521,-76.99754
8491,38.825274,-76.99609
8492,38.948595,-77.101275
8493,38.948659,-77.100615
8494,38.912525,-76.939745
8495,38.822311,-77.022772
8496,38.821857,-77.022762
8497,38.835855,-77.005888
8498,38.835743,-77.005656
8499,38.882843,-76.94538
8500,38.88286,-76.945246
8501,38.983127,-77.026565
8502,38.98384,-77.026582
8503,38.93255,-77.065699
8504,38.951582,-77.086779
8505,38.951049,-77.086776
8506,38.910617,-76.998074
8507,38.911062,-76.998321
8508,38.894819,-76.933398
8509,38.894757,-76.932906
8510,38.886235,-76.987275
8511,38.865739,-76.989384
8512,38.916654,-77.00389
8513,38.917005,-77.003891
8514,38.835426,-77.005885
8515,38.936177,-77.030871
8516,38.927578,-76.991214
8517,38.927585,-76.991075
8518,38.91759,-77.067478
8519,38.916974,-77.068754
8520,38.89232,-77.002533
8521,38.892394,-77.002356
8522,38.924688,-77.02145
8523,38.924928,-77.021489
8524,38.890939,-76.982924
8525,38.945287,-77.018875
8526,38.944583,-77.018837
8527,38.91484,-77.036508
8528,38.91558,-77.03651
8529,38.944172,-77.005703
8530,38.931672,-76.970764
8531,38.932126,-76.970749
8532,38.920904,-77.05886
8533,38.921628,-77.059427
8534,38.901488,-76.932715
8535,38.896136,-77.018928
8536,38.896138,-77.019908
8537,38.943557,-77.042624
8538,38.891497,-76.923966
8539,38.910354,-76.987844
8540,38.951961,-77.024302
8541,38.948531,-76.99581
8542,38.948834,-76.99581
8543,38.857365,-77.011646
8544,38.857456,-77.013184
8545,38.887977,-76.981375
8546,38.939658,-76.979637
8547,38.940728,-76.979648
8548,38.873345,-76.94981
8549,38.873235,-76.949545
8550,38.878642,-77.02273
8551,38.88814,-76.98222
8552,38.887192,-76.981755
8553,38.887598,-76.981771
8554,38.950739,-77.074603
8555,38.951082,-77.074655
8556,38.879147,-76.998257
8557,38.882289,-76.938983
8558,38.883381,-76.936431
8559,38.9257,-77.034862
8560,38.845588,-76.994708
8561,38.844034,-76.992257
8562,38.844135,-76.99166
8563,38.911753,-77.066126
8564,38.920398,-77.030259
8565,38.891472,-76.93776
8566,38.83373,-77.019204
8567,38.94388,-77.100505
8568,38.885359,-76.980768
8569,38.884937,-76.980768
8570,38.896137,-77.027043
8571,38.89614,-77.028083
8572,38.924878,-77.052296
8573,38.970689,-77.024848
8574,38.969771,-77.059906
8575,38.970315,-77.059269
8576,38.914831,-77.008908
8577,38.914833,-77.007897
8578,38.965462,-77.013648
8579,38.851887,-76.97101
8580,38.827689,-77.01771
8581,38.827594,-77.018168
8582,38.940819,-77.025243
8583,38.893537,-77.041746
8584,38.894341,-77.041732
8585,38.935091,-76.972168
8586,38.909915,-77.057705
8587,38.98633,-77.031042
8588,38.881727,-76.980755
8589,38.906128,-77.025987
8590,38.907246,-77.02599
8591,38.976094,-77.052704
8592,38.9771,-77.052549
8593,38.901315,-76.929804
8594,38.890151,-76.936792
8595,38.890187,-76.936317
8596,38.862989,-76.957199
8597,38.888327,-76.932375
8598,38.92902,-77.063792
8599,38.929019,-77.064586
8600,38.958716,-77.065869
8601,38.897362,-76.976918
8602,38.897621,-76.976846
8603,38.92112,-76.984171
8604,38.929496,-77.100572
8605,38.930233,-77.099733
8606,38.942337,-76.990726
8607,38.942091,-76.990726
8608,38.827401,-77.012016
8609,38.90241,-77.047242
8610,38.879293,-77.002043
8611,38.873769,-76.974231
8612,38.907245,-77.016177
8613,38.913355,-77.029624
8614,38.913528,-77.029624
8615,38.930489,-76.992466
8616,38.904975,-76.997998
8617,38.905662,-77.036536
8618,38.905977,-77.036535
8619,38.909651,-77.044889
8620,38.909649,-77.04576
8621,38.88381,-77.032882
8622,38.946041,-77.078627
8623,38.92186,-77.021
8624,38.922452,-77.021093
8625,38.966139,-77.026859
8626,38.918123,-77.038473
8627,38.884763,-76.979001
8628,38.884495,-76.979
8629,38.969931,-77.024213
8630,38.969932,-77.024674
8631,38.959544,-77.00056
8632,38.929716,-76.981758
8633,38.939749,-77.032732
8634,38.940814,-77.03273
8635,38.949762,-77.0132
8636,38.898739,-76.975475
8637,38.898512,-76.974176
8638,38.92584,-77.009035
8639,38.944785,-77.072416
8640,38.927843,-76.985972
8641,38.838194,-77.023288
8642,38.83788,-77.022061
8643,38.907331,-76.934997
8644,38.908217,-76.933858
8645,38.931064,-76.981024
8646,38.931559,-76.981063
8647,38.89478,-76.959526
8648,38.894781,-76.959099
8649,38.862698,-76.986333
8650,38.862251,-76.985754
8651,38.897444,-76.975851
8652,38.904232,-77.042572
8653,38.904638,-77.042569
8654,38.954025,-77.009641
8655,38.920659,-76.985752
8656,38.921098,-76.985262
8657,38.928298,-77.021401
8658,38.913722,-76.974176
8659,38.958939,-77.058724
8660,38.894791,-76.984172
8661,38.824102,-77.001741
8662,38.904567,-76.988923
8663,38.905024,-76.988603
8664,38.961024,-77.060967
8665,38.897123,-76.935564
8666,38.895447,-76.992094
8667,38.895444,-76.992646
8668,38.981359,-77.032837
8669,38.95564,-77.024003
8670,38.955787,-77.024505
8671,38.833101,-76.989957
8672,38.833655,-76.990735
8673,38.98776,-77.031453
8674,38.986807,-77.030923
8675,38.896966,-76.984896
8676,38.914843,-77.04289
8677,38.915167,-77.042882
8678,38.908577,-77.054779
8679,38.913757,-76.987379
8680,38.926325,-77.039665
8681,38.921398,-77.075451
8682,38.9497,-77.090611
8683,38.899828,-76.985507
8684,38.899943,-76.984971
8685,38.831652,-76.990846
8686,38.831271,-76.990365
8687,38.928445,-76.993747
8688,38.928487,-76.992946
8689,38.942022,-77.006982
8690,38.97073,-77.033419
8691,38.915637,-77.094675
8692,38.884279,-76.998454
8693,38.883843,-76.998453
8694,38.934438,-77.036456
8695,38.934599,-77.03687
8696,38.927534,-77.071682
8697,38.940818,-77.03829
8698,38.92433,-77.066355
8699,38.924447,-77.067226
8700,38.90791,-77.046638
8701,38.90791,-77.047224
8702,38.910055,-77.03849
8703,38.910055,-77.041672
8704,38.898759,-76.940845
8705,38.898759,-76.940492
8706,38.955964,-77.086632
8707,38.9565,-77.086627
8708,38.84356,-76.992347
8709,38.89287,-76.980765
8710,38.893308,-76.980766
8711,38.892391,-76.987092
8712,38.893262,-76.986475
8713,38.950343,-77.029099
8714,38.950154,-77.029703
8715,38.93553,-77.102013
8716,38.934808,-77.102627
8717,38.931592,-77.107921
8718,38.965822,-77.066385
8719,38.966725,-77.066384
8720,38.934597,-76.969648
8721,38.935091,-76.969648
8722,38.89673,-77.002546
8723,38.940051,-76.976764
8724,38.940433,-76.976731
8725,38.93849,-77.027761
8726,38.938689,-77.027704
8727,38.951881,-77.035574
8728,38.960172,-77.02245
8729,38.871569,-77.017011
8730,38.870258,-77.017011
8731,38.960172,-77.019405
8732,38.935113,-77.054233
8733,38.935952,-77.056537
8734,38.908151,-76.970747
8735,38.908138,-76.969898
8736,38.845102,-77.008357
8737,38.845101,-77.008155
8738,38.944612,-77.083268
8739,38.883466,-76.941583
8740,38.921508,-77.075936
8741,38.921376,-77.076305
8742,38.948272,-77.038012
8743,38.897862,-76.979746
8744,38.89812,-76.979672
8745,38.865253,-76.946832
8746,38.864857,-76.947001
8747,38.835387,-77.018733
8748,38.905847,-77.071528
8749,38.906688,-77.071566
8750,38.934974,-77.036454
8751,38.936084,-77.036452
8752,38.82497,-77.017707
8753,38.893479,-77.007636
8754,38.942591,-76.996214
8755,38.944469,-76.996984
8756,38.91701,-77.034534
8757,38.918442,-77.063616
8758,38.918454,-77.063826
8759,38.938314,-76.972659
8760,38.938314,-76.972169
8761,38.92651,-76.998447
8762,38.91695,-76.978276
8763,38.916945,-76.978065
8764,38.942526,-77.08197
8765,38.932717,-77.045408
8766,38.964008,-77.06761
8767,38.93094,-77.030852
8768,38.913701,-77.015859
8769,38.913979,-77.015777
8770,38.937649,-76.976611
8771,38.937837,-76.977716
8772,38.947202,-77.032729
8773,38.930257,-76.996179
8774,38.98322,-77.035507
8775,38.889216,-76.926488
8776,38.925073,-76.978998
8777,38.925052,-76.980211
8778,38.931339,-77.026044
8779,38.912527,-77.087532
8780,38.823568,-77.024066
8781,38.993264,-77.041587
8782,38.903066,-77.050217
8783,38.902918,-77.050603
8784,38.967618,-77.065832
8785,38.96821,-77.065853
8786,38.934577,-77.02815
8787,38.935853,-77.028037
8788,38.942871,-77.004783
8789,38.960323,-77.072211
8790,38.960324,-77.072906
8791,38.861666,-76.964797
8792,38.861316,-76.964796
8793,38.913831,-77.088965
8794,38.965281,-77.020285
8795,38.847707,-77.003167
8796,38.848357,-77.005156
8797,38.859898,-76.999538
8798,38.860241,-77.000093
8799,38.938179,-76.993412
8800,38.938324,-76.993875
8801,38.903696,-77.026288
8802,38.903268,-77.026521
8803,38.911915,-76.970159
8804,38.871174,-76.939201
8805,38.871376,-76.938616
8806,38.901448,-76.926654
8807,38.899823,-76.928212
8808,38.958364,-77.011011
8809,38.958355,-77.011615
8810,38.945502,-77.078326
8811,38.944244,-76.986246
8812,38.944257,-76.985583
8813,38.911134,-77.04489
8814,38.911877,-77.044885
8815,38.885989,-76.935918
8816,38.886344,-76.925353
8817,38.886005,-76.925405
8818,38.949236,-77.093803
8819,38.952612,-77.018725
8820,38.942626,-77.018045
8821,38.94264,-77.017709
8822,38.875724,-76.96622
8823,38.918123,-77.038929
8824,38.924761,-77.031417
8825,38.924763,-77.032244
8826,38.971283,-77.02333
8827,38.971284,-77.023624
8828,38.904638,-77.043456
8829,38.904783,-77.043454
8830,38.982018,-77.042451
8831,38.88173,-77.020956
8832,38.881291,-77.020956
8833,38.946387,-77.017854
8834,38.932489,-77.032205
8835,38.942106,-77.017625
8836,38.942102,-77.017746
8837,38.900703,-77.051428
8838,38.948582,-77.038849
8839,38.949025,-77.039443
8840,38.938717,-76.978319
8841,38.955013,-77.017224
8842,38.906077,-76.930668
8843,38.909651,-77.028562
8844,38.905198,-77.061187
8845,38.905667,-77.061193
8846,38.903994,-76.980864
8847,38.967296,-77.024608
8848,38.966978,-77.024608
8849,38.926674,-77.076417
8850,38.898956,-76.920531
8851,38.929859,-76.965166
8852,38.954672,-77.024974
8853,38.970351,-77.034004
8854,38.969933,-77.034001
8855,38.927187,-77.03903
8856,38.927188,-77.039153
8857,38.835306,-77.007184
8858,38.992397,-77.042487
8859,38.956961,-77.027371
8860,38.956772,-77.027059
8861,38.950523,-77.01875
8862,38.922353,-76.99098
8863,38.922039,-76.990237
8864,38.884112,-76.987384
8865,38.90021,-76.992647
8866,38.900576,-76.992647
8867,38.98777,-77.035669
8868,38.986839,-77.032992
8869,38.925867,-77.107528
8870,38.926127,-77.107083
8871,38.847556,-76.998797
8872,38.821962,-77.021799
8873,38.922444,-76.992417
8874,38.911545,-77.029623
8875,38.941804,-76.99264
8876,38.947671,-77.037127
8877,38.947703,-77.037509
8878,38.903167,-76.982867
8879,38.967296,-77.024211
8880,38.956596,-77.008514
8881,38.956597,-77.007678
8882,38.941391,-77.068314
8883,38.897235,-76.981821
8884,38.897141,-76.981142
8885,38.892665,-76.926156
8886,38.892596,-76.925589
8887,38.965437,-77.033421
8888,38.96435,-77.01239
8889,38.896761,-76.993196
8890,38.896999,-76.993199
8891,38.978697,-77.031377
8892,38.979048,-77.029685
8893,38.843904,-77.009615
8894,38.86861,-76.97264
8895,38.868869,-76.972643
8896,38.844962,-77.019543
8897,38.913485,-77.020512
8898,38.920333,-77.077914
8899,38.920689,-77.077912
8900,38.894027,-77.002549
8901,38.860493,-76.956341
8902,38.897363,-77.04347
8903,38.898329,-77.043471
8904,38.946791,-77.021858
8905,38.876861,-77.035955
8906,38.87704,-77.036205
8907,38.935222,-77.019195
8908,38.935875,-77.019212
8909,38.888314,-77.050179
8910,38.887144,-77.050179
8911,38.870941,-76.956722
8912,38.901166,-77.052054
8913,38.919488,-76.961288
8914,38.867611,-76.965831
8915,38.928815,-77.057657
8916,38.92902,-77.058926
8917,38.933118,-76.971602
8918,38.933118,-76.970482
8919,38.851595,-76.974297
8920,38.850985,-76.974209
8921,38.878408,-76.988315
8922,38.924753,-77.061757
8923,38.882281,-76.933626
8924,38.881499,-76.933042
8925,38.967576,-77.029688
8926,38.967572,-77.030282
8927,38.89079,-76.92952
8928,38.956298,-77.067199
8929,38.8876,-76.982683
8930,38.922441,-77.028044
8931,38.924807,-77.035392
8932,38.925327,-77.035426
8933,38.930286,-77.105565
8934,38.930283,-77.106421
8935,38.957064,-77.086177
8936,38.892017,-76.991535
8937,38.965556,-77.024209
8938,38.926188,-77.072011
8939,38.926608,-77.072012
8940,38.957668,-77.014221
8941,38.958403,-77.013673
8942,38.847765,-76.999946
8943,38.848112,-77.000554
8944,38.957892,-77.070543
8945,38.958344,-77.070899
8946,38.912688,-77.081954
8947,38.959118,-77.0199
8948,38.959456,-77.019901
8949,38.843416,-76.995916
8950,38.925196,-77.008485
8951,38.883457,-76.991529
8952,38.884113,-76.992128
8953,38.932517,-77.073386
8954,38.932599,-77.074133
8955,38.866598,-76.948849
8956,38.866168,-76.949139
8957,38.900139,-76.983445
8958,38.944012,-77.039354
8959,38.944013,-77.040655
8960,38.884083,-76.928607
8961,38.883664,-76.928698
8962,38.925801,-77.026642
8963,38.925763,-77.027043
8964,38.896649,-76.990248
8965,38.889771,-76.931169
8966,38.890025,-76.931161
8967,38.920302,-77.076035
8968,38.920689,-77.076036
8969,38.880487,-77.034167
8970,38.878347,-77.037173
8971,38.946133,-77.028628
8972,38.965819,-77.07468
8973,38.965793,-77.076089
8974,38.902512,-76.980059
8975,38.929664,-77.029711
8976,38.835422,-76.988426
8977,38.835659,-76.988002
8978,38.945408,-77.014756
8979,38.921303,-77.000571
8980,38.915347,-76.972165
8981,38.956244,-77.052508
8982,38.957761,-77.052854
8983,38.885292,-76.951179
8984,38.881691,-77.027783
8985,38.889238,-76.990238
8986,38.888836,-76.99024
8987,38.938314,-76.978318
8988,38.89318,-76.957957
8989,38.937978,-77.023078
8990,38.938748,-77.022505
8991,38.912613,-77.017365
8992,38.912612,-77.018022
8993,38.978819,-77.062657
8994,38.979208,-77.062158
8995,38.965371,-77.065803
8996,38.896444,-76.926341
8997,38.924233,-77.040341
8998,38.924144,-77.040482
8999,38.857168,-76.956089
9000,38.949003,-77.027568
9001,38.93998,-76.976224
9002,38.939983,-76.9752
9003,38.895692,-76.979571
9004,38.895208,-76.979586
9005,38.940868,-77.0233
9006,38.915827,-77.049824
9007,38.915635,-77.050625
9008,38.958529,-77.081532
9009,38.958528,-77.080303
9010,38.937615,-77.026668
9011,38.957666,-77.007389
9012,38.957665,-77.006897
9013,38.915293,-77.049507
9014,38.97239,-77.059289
9015,38.972297,-77.058752
9016,38.904656,-76.943963
9017,38.905121,-76.94396
9018,38.94727,-77.024087
9019,38.885072,-76.957521
9020,38.86458,-76.962684
9021,38.928455,-77.02018
9022,38.928344,-77.020895
9023,38.860075,-76.983668
9024,38.859952,-76.983668
9025,38.984601,-77.033414
9026,38.908501,-76.988022
9027,38.95728,-76.996649
9028,38.951638,-76.989097
9029,38.951577,-76.987902
9030,38.927565,-77.031791
9031,38.894744,-77.027056
9032,38.963776,-77.013651
9033,38.963778,-77.014238
9034,38.85647,-76.989255
9035,38.857199,-76.990056
9036,38.985866,-77.033413
9037,38.967939,-77.025969
9038,38.9482,-77.008141
9039,38.947805,-77.00811
9040,38.93213,-76.971374
9041,38.904973,-77.010269
9042,38.95471,-77.088666
9043,38.954712,-77.090069
9044,38.904311,-77.028084
9045,38.905013,-77.028083
9046,38.946269,-77.021834
9047,38.86917,-76.977356
9048,38.868868,-76.977355
9049,38.979031,-77.027875
9050,38.879292,-77.001387
9051,38.967069,-77.071342
9052,38.967619,-77.071897
9053,38.944003,-77.026065
9054,38.908664,-77.079657
9055,38.908662,-77.080217
9056,38.836715,-76.9932
9057,38.83604,-76.992728
9058,38.897759,-76.986511
9059,38.898212,-76.986512
9060,38.947284,-77.023605
9061,38.877522,-76.979301
9062,38.875976,-76.976218
9063,38.939662,-76.976226
9064,38.951691,-77.061634
9065,38.951856,-77.061634
9066,38.896308,-76.915042
9067,38.89631,-76.916409
9068,38.962584,-77.077766
9069,38.963098,-77.077766
9070,38.922118,-77.074948
9071,38.915562,-77.0762
9072,38.975536,-77.066102
9073,38.975909,-77.065824
9074,38.894755,-77.016182
9075,38.92255,-76.990236
9076,38.892773,-76.952474
9077,38.948267,-77.03137
9078,38.948243,-77.031697
9079,38.902784,-77.050843
9080,38.902985,-77.051419
9081,38.899741,-76.998445
9082,38.894475,-76.913671
9083,38.843683,-77.009691
9084,38.882504,-76.93047
9085,38.92422,-77.021373
9086,38.947386,-77.008623
9087,38.936163,-77.002134
9088,38.937399,-77.002369
9089,38.904141,-76.994541
9090,38.882322,-76.997322
9091,38.881646,-76.997867
9092,38.879904,-76.986591
9093,38.88012,-76.986109
9094,38.965354,-77.008488
9095,38.965577,-77.008321
9096,38.885291,-76.992648
9097,38.884807,-76.992647
9098,38.890417,-76.95823
9099,38.906802,-77.043449
9100,38.833072,-76.991828
9101,38.948442,-77.02073
9102,38.948432,-77.02107
9103,38.936297,-77.068632
9104,38.93734,-77.068638
9105,38.94526,-76.981178
9106,38.927543,-77.016751
9107,38.927925,-77.017693
9108,38.949254,-77.096219
9109,38.948811,-77.096228
9110,38.913686,-77.042873
9111,38.938316,-76.977805
9112,38.951911,-77.026032
9113,38.951899,-77.026446
9114,38.860978,-76.994141
9115,38.85954,-76.995047
9116,38.961027,-77.083764
9117,38.914097,-77.043431
9118,38.874647,-77.011404
9119,38.938123,-77.017104
9120,38.937746,-77.017726
9121,38.937226,-76.977748
9122,38.920265,-77.056957
9123,38.958439,-77.025331
9124,38.964103,-77.022897
9125,38.964103,-77.023331
9126,38.842487,-77.001038
9127,38.842333,-77.001662
9128,38.959137,-77.017104
9129,38.89376,-76.977697
9130,38.951306,-77.018936
9131,38.951711,-77.019126
9132,38.826856,-77.000982
9133,38.826866,-77.000502
9134,38.930517,-77.063256
9135,38.873154,-76.972916
9136,38.872994,-76.973141
9137,38.857867,-76.956978
9138,38.903199,-77.042475
9139,38.903199,-77.042545
9140,38.919902,-76.979009
9141,38.919479,-76.978632
9142,38.896156,-76.993203
9143,38.896385,-76.992648
9144,38.936297,-77.068111
9145,38.917016,-77.041226
9146,38.916992,-77.041657
9147,38.931193,-77.032718
9148,38.845095,-77.007
9149,38.868252,-76.971157
9150,38.868251,-76.970944
9151,38.981182,-77.027873
9152,38.981185,-77.02884
9153,38.9107,-77.069164
9154,38.911692,-77.069207
9155,38.946173,-76.98168
9156,38.951046,-77.092615
9157,38.876489,-77.004901
9158,38.877533,-77.005157
9159,38.912606,-77.065061
9160,38.938772,-76.990237
9161,38.930579,-77.041304
9162,38.931017,-77.0413
9163,38.915178,-77.002032
9164,38.905878,-77.070269
9165,38.860289,-76.990273
9166,38.91991,-77.073198
9167,38.919217,-76.97781
9168,38.920236,-76.976605
9169,38.906566,-77.03457
9170,38.906866,-77.035433
9171,38.844004,-76.992429
9172,38.917336,-76.972442
9173,38.917374,-76.971807
9174,38.938159,-77.066391
9175,38.938594,-77.066457
9176,38.862279,-77.000006
9177,38.860729,-77.001995
9178,38.897945,-76.919152
9179,38.893333,-76.982215
9180,38.911878,-77.034555
9181,38.911878,-77.035819
9182,38.946281,-76.994955
9183,38.946282,-76.994772
9184,38.952139,-77.085073
9185,38.856462,-76.961511
9186,38.856463,-76.960847
9187,38.925328,-77.067512
9188,38.938205,-77.002523
9189,38.925012,-77.078882
9190,38.92542,-77.078879
9191,38.946298,-76.978938
9192,38.947385,-76.980335
9193,38.909646,-77.00966
9194,38.910062,-77.009666
9195,38.887188,-76.988819
9196,38.887189,-76.988316
9197,38.940812,-77.030347
9198,38.846498,-76.997045
9199,38.846171,-76.997289
9200,38.842957,-76.992682
9201,38.906571,-77.040644
9202,38.906746,-77.040655
9203,38.957391,-76.998454
9204,38.903748,-77.051416
9205,38.948807,-77.090038
9206,38.907616,-77.06345
9207,38.866329,-76.987678
9208,38.889352,-76.929769
9209,38.889102,-76.929137
9210,38.899063,-76.936592
9211,38.862443,-76.96149
9212,38.862433,-76.962318
9213,38.90252,-76.991921
9214,38.902943,-76.992097
9215,38.929916,-77.108124
9216,38.929578,-77.108587
9217,38.883277,-76.99104
9218,38.948264,-77.030152
9219,38.920784,-77.024067
9220,38.948814,-77.083782
9221,38.969929,-77.03338
9222,38.899275,-76.922224
9223,38.899485,-76.921894
9224,38.846088,-77.010982
9225,38.845101,-77.011269
9226,38.882401,-76.924354
9227,38.881713,-76.924496
9228,38.961512,-77.06389
9229,38.962147,-77.063892
9230,38.921521,-77.029702
9231,38.948646,-77.02752
9232,38.890253,-76.982214
9233,38.952749,-77.015428
9234,38.920291,-77.073916
9235,38.920292,-77.074405
9236,38.960985,-77.0381
9237,38.900443,-76.982544
9238,38.900684,-76.982083
9239,38.947295,-76.997052
9240,38.939418,-77.02488
9241,38.917013,-77.04073
9242,38.907297,-76.989385
9243,38.902557,-77.058048
9244,38.903101,-77.058057
9245,38.896835,-76.991528
9246,38.909397,-77.042718
9247,38.909651,-77.042651
9248,38.890787,-76.992648
9249,38.890374,-76.991533
9250,38.93164,-76.973651
9251,38.932133,-76.973651
9252,38.896126,-76.992645
9253,38.940172,-76.974711
9254,38.94073,-76.974727
9255,38.884112,-76.992645
9256,38.847125,-76.992469
9257,38.94064,-77.020578
9258,38.940413,-77.020567
9259,38.889141,-77.002037
9260,38.886654,-76.978999
9261,38.960369,-77.068662
9262,38.960326,-77.069457
9263,38.862166,-76.981853
9264,38.895443,-76.988782
9265,38.83027,-77.012115
9266,38.830416,-77.012503
9267,38.875659,-76.961168
9268,38.896082,-77.051494
9269,38.829213,-76.998499
9270,38.96263,-77.063891
9271,38.961517,-77.064983
9272,38.933452,-77.026452
9273,38.897154,-76.918665
9274,38.897155,-76.917781
9275,38.943961,-77.027329
9276,38.944126,-77.027499
9277,38.953857,-77.087513
9278,38.870058,-76.987679
9279,38.867708,-76.987137
9280,38.869483,-76.974961
9281,38.922924,-77.036492
9282,38.886515,-76.941092
9283,38.917831,-77.017971
9284,38.917744,-77.018864
9285,38.865489,-76.978245
9286,38.900719,-77.037201
9287,38.975615,-77.066754
9288,38.949496,-77.02199
9289,38.907139,-77.036187
9290,38.90726,-77.03614
9291,38.886115,-76.979718
9292,38.924527,-77.008485
9293,38.927535,-77.075841
9294,38.895407,-76.985038
9295,38.899816,-77.029635
9296,38.879291,-76.994978
9297,38.878361,-76.994976
9298,38.991079,-77.034949
9299,38.87432,-76.961002
9300,38.897342,-76.999512
9301,38.897672,-76.999513
9302,38.910048,-77.012787
9303,38.910044,-77.012575
9304,38.896421,-76.938482
9305,38.873776,-77.00384
9306,38.939925,-76.974178
9307,38.941267,-76.990238
9308,38.831991,-77.023952
9309,38.83127,-77.024887
9310,38.939381,-77.092614
9311,38.976203,-77.06601
9312,38.896895,-77.041707
9313,38.897362,-77.041707
9314,38.86759,-76.983995
9315,38.867524,-76.982675
9316,38.913018,-77.024471
9317,38.905984,-77.031767
